学生id,消费时间,其他,图书馆,开水,教务处,文印中心,校医院,校车,洗衣房,淋浴,超市,食堂
23,2015/1/16 13:25,0,0,0,0,0,0,1,0,0,0,0
23,2015/1/17 12:05,0,0,6.6,0,0,0,0,0,0,0,0
23,2015/1/17 17:21,0,0,0,0,0,0,0,0,0,0,6.6
23,2015/1/18 16:01,0,0,10.2,0,0,0,0,0,0,0,0
23,2015/1/20 12:15,0,0,0,0,0,0,0,0,0,0,5.6
23,2015/1/20 17:59,0,0,7.6,0,0,0,0,0,0,0,0
23,2015/1/21 11:27,0,0,5.1,0,0,0,0,0,0,0,0
23,2015/1/21 11:27,0,0,1.5,0,0,0,0,0,0,0,0
23,2015/1/21 17:49,0,0,0,0,0,0,0,0,0,0,4.6
23,2015/1/21 18:13,0,0,0,0,0,0,0,0,0,6.4,0
23,2015/1/22 11:36,0,0,0,0,0,0,0,0,0,0,20
23,2015/1/22 12:20,0,0,2.6,0,0,0,0,0,0,0,0
23,2015/1/22 12:24,0,0,0,0,0,0,3.7,0,0,0,0
23,2015/2/15 08:53,0,0,0,0,0,0,4,0,0,0,0
23,2015/3/4 09:47,0,0,0,0,0,0,0,0,0,0,500
23,2015/3/4 09:50,0,0,0,0,0,0,0,0,0,0,2.5
23,2015/3/4 12:14,0,0,0,0,0,0,0,0,0,0,10
23,2015/3/4 17:25,0,0,4.6,0,0,0,0,0,0,0,0
23,2015/3/4 17:26,0,0,0,0,0,0,1.5,0,0,0,0
23,2015/3/4 17:43,0,0,0,0,0,0,0,0,0,26.4,0
23,2015/3/5 09:48,0,0,0,0,0,0,0,0,0,0,8.1
23,2015/3/5 12:17,0,0,0,0,0,0,0,0,10,0,0
23,2015/3/5 17:27,0,0,0,0,0,0,8.6,0,0,0,0
23,2015/3/5 22:07,0,0,0,0,0,0,0,0,0,0,4
23,2015/3/6 07:22,0,0,0,0,0,0,0,0,0,0,4
23,2015/3/6 17:30,0,0,0,0,0,0,5.6,0,0,0,0
23,2015/3/6 17:31,0,0,0,0,0,0,3,0,0,0,0
23,2015/3/7 11:53,0,0,0,0,0,0,0,0,0,0,12
23,2015/3/7 18:42,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/3/7 18:56,0,0,12.93,0,0,0,0,0,0,0,0
23,2015/3/8 11:58,0,0,0,0,0,0,0,0,0,0,7
23,2015/3/8 18:46,0,0,0,0,0,0,0,0,0,0,10
23,2015/3/9 08:05,0,0,3,0,0,0,0,0,0,0,0
23,2015/3/9 12:21,0,0,0,0,0,0,0,0,10,0,0
23,2015/3/9 18:28,0,0,0,0,0,0,0,0,0,0,10
23,2015/3/9 18:38,0,0,7.19,0,0,0,0,0,0,0,0
23,2015/3/10 09:39,0,0,0,0,0,0,0,0,0,0,3.5
23,2015/3/10 11:38,0,0,0,0,0,0,3.6,0,0,0,0
23,2015/3/10 11:39,0,0,0,0,0,0,4.4,0,0,0,0
23,2015/3/10 11:56,0,0,0,0,0.15,0,0,0,0,0,0
23,2015/3/10 15:40,0,0,0,0,1,0,0,0,0,0,0
23,2015/3/10 18:57,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/3/11 09:52,0,0,0,0,0,0,0,0,0,0,5.1
23,2015/3/11 12:07,0,0,0,0,0,0,0,0,0,0,7
23,2015/3/11 17:33,0,0,3.6,0,0,0,0,0,0,0,0
23,2015/3/11 17:33,0,0,0,0,0,0,0,0,0,0,4
23,2015/3/12 08:15,0,0,3.3,0,0,0,0,0,0,0,0
23,2015/3/12 11:14,0,0,0,0,0,0,0,0,0,0,5.6
23,2015/3/12 11:32,0,0,0,0,0,0,0,0,0,5.5,0
23,2015/3/12 18:51,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/3/12 22:15,0,0,20.33,0,0,0,0,0,0,0,0
23,2015/3/13 09:09,0,0,2.4,0,0,0,0,0,0,0,0
23,2015/3/13 11:43,0,0,0,0,0,0,0,0,0,0,3.6
23,2015/3/13 11:44,0,0,0,0,0,0,0,0,0,0,4
23,2015/3/13 17:57,0,0,0,0,0,0,0,0,0,0,4.9
23,2015/3/13 18:02,0,0,0,0,0,0,0,0,0,0,3
23,2015/3/14 07:01,0,0,0,0,0,0,0,0,0,0,2
23,2015/3/14 17:28,0,0,0,0,0,0,8.6,0,0,0,0
23,2015/3/14 17:47,0,0,0,0,0,0,0,0,0,17.9,0
23,2015/3/15 12:13,0,0,0,0,0,0,0,0,0,0,7.1
23,2015/3/15 17:57,0,0,0,0,0,0,5.6,0,0,0,0
23,2015/3/16 08:04,0,0,0,0,0,0,3.3,0,0,0,0
23,2015/3/16 11:38,0,0,0,0,0,0,0,0,0,0,4.1
23,2015/3/16 11:39,0,0,0,0,0,0,4.4,0,0,0,0
23,2015/3/16 18:49,0,0,13,0,0,0,0,0,0,0,0
23,2015/3/16 19:21,0,0,16.73,0,0,0,0,0,0,0,0
23,2015/3/17 09:19,0,0,1.3,0,0,0,0,0,0,0,0
23,2015/3/17 09:19,0,0,0.6,0,0,0,0,0,0,0,0
23,2015/3/17 12:03,0,0,0,0,0,0,0,0,0,0,10
23,2015/3/17 17:45,0,0,6.6,0,0,0,0,0,0,0,0
23,2015/3/18 12:29,0,0,0,0,0,0,0,0,0,0,7
23,2015/3/18 19:09,0,0,0,0,0,0,0,0,0,0,15.6
23,2015/3/18 19:54,0,0,16.8,0,0,0,0,0,0,0,0
23,2015/3/19 12:04,0,0,0,0,0,0,0,0,0,0,10
23,2015/3/19 19:03,0,0,0,0,0,0,0,0,0,0,8
23,2015/3/20 11:20,0,0,0,0,0,0,0,0,0,0,4.6
23,2015/3/20 11:20,0,0,0,0,0,0,3,0,0,0,0
23,2015/3/21 11:19,0,0,0,0,0,0,0,0,0,0,7.1
23,2015/3/21 17:04,0,0,0,0,0,0,1,0,0,0,0
23,2015/3/21 19:06,0,0,0,0,0,0,1,0,0,0,0
23,2015/3/22 11:06,0,0,0,0,0,0,0,0,0,0,4.6
23,2015/3/22 11:09,0,0,0,0,0,0,0,0,0,0,3
23,2015/3/22 13:35,0,0,0,0,0,0,0,0,0,0,400
23,2015/3/22 17:34,0,0,0,0,0,0,0,0,0,0,13
23,2015/3/23 11:01,0,0,0,0,0,0,6.4,0,0,0,0
23,2015/3/23 11:02,0,0,2.5,0,0,0,0,0,0,0,0
23,2015/3/23 18:46,0,0,0,0,0,0,0,0,0,0,12.6
23,2015/3/24 12:11,0,0,0,0,0,0,0,0,10,0,0
23,2015/3/24 18:39,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/3/25 11:40,0,0,0,0,0,0,4.7,0,0,0,0
23,2015/3/25 11:41,0,0,0,0,0,0,0,0,0,0,1.5
23,2015/3/25 18:36,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/3/26 11:57,0,0,0,0,0,0,0,0,0,0,4.4
23,2015/3/26 18:15,0,0,0,0,0,0,0,0,0,0,10
23,2015/3/27 11:21,0,0,0,0,0,0,3.7,0,0,0,0
23,2015/3/27 11:22,0,0,0,0,0,0,3,0,0,0,0
23,2015/3/27 11:24,0,0,0,0,0,0,4.3,0,0,0,0
23,2015/3/27 11:48,0,0,0,0,0,0,0,0,0,19.3,0
23,2015/3/27 16:34,0,0,0,0,0,0,0,0,1.9,0,0
23,2015/3/27 19:23,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/3/27 19:30,0,0,0,0,0,0,0,0,0,0,0.2
23,2015/3/28 12:21,0,0,0,0,0,0,0,0,10,0,0
23,2015/3/28 19:03,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/3/28 19:18,0,0,0,0,0,0,0,0,0,0,0.2
23,2015/3/28 19:33,0,0,9.4,0,0,0,0,0,0,0,0
23,2015/3/29 12:37,0,0,0,0,0,0,0,0,0,0,5.6
23,2015/3/29 18:53,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/3/30 08:24,0,0,2.9,0,0,0,0,0,0,0,0
23,2015/3/30 11:41,0,0,0,0,0,0,0,0,0,0,3
23,2015/3/30 11:42,0,0,0,0,0,0,0,0,0,0,6
23,2015/3/30 11:44,0,0,0,0,0,0,0,0,0,0,1
23,2015/3/30 18:13,0,0,0,0,0,0,0,0,0,0,12.6
23,2015/3/31 09:33,0,0,0,0,0,0,0,0,0,0,5.5
23,2015/3/31 09:36,0,0,0,0,0,0,0,0,0,0,1
23,2015/3/31 12:02,0,0,0,0,0,0,0,0,0,0,0
23,2015/3/31 12:03,0,0,0,0,0,0,0,0,0,0,50
23,2015/3/31 12:03,0,0,0,0,0,0,0,0,0,0,0
23,2015/3/31 12:09,0,0,0,0,0,0,0,0,0,0,3
23,2015/3/31 18:45,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/3/31 22:10,0,0,5.05,0,0,0,0,0,0,0,0
23,2015/4/1 08:56,0,0,5.8,0,0,0,0,0,0,0,0
23,2015/4/1 12:10,0,0,0,0,0,0,0,0,0,0,10
23,2015/4/1 12:11,0,0,0,0,0,0,0,0,0,0,4.2
23,2015/4/1 16:22,0,0,0,0,0,0,0,0,0,0,200
23,2015/4/1 18:00,0,0,0,0,0,0,0,0,0,0,6
23,2015/4/1 18:03,0,0,0,0,0,0,0,0,0,0,2
23,2015/4/1 18:20,0,0,0,0,0,0,0,0,0,0,10
23,2015/4/1 19:02,0,0,0,0,0,0,0,0,0,0,14
23,2015/4/2 10:07,0,0,0,0,0,0,0,0,0,0,2
23,2015/4/2 12:05,0,0,0,0,0,0,0,0,0,0,8
23,2015/4/2 12:07,0,0,0,0,0,0,0,0,0,0,1.5
23,2015/4/2 14:37,0,0,3,0,0,0,0,0,0,0,0
23,2015/4/2 17:03,0,0,0,0,0,0,0,0,0,0,3.25
23,2015/4/2 17:07,0,0,0,0,0,0,0,0,0,0,5.6
23,2015/4/3 09:16,0,0,2.8,0,0,0,0,0,0,0,0
23,2015/4/3 11:39,0,0,0,0,0,0,0,0,0,0,2
23,2015/4/3 11:39,0,0,0,0,0,0,0,0,0,0,5.6
23,2015/4/3 14:24,0,0,0,0,0,0,0,0,0,0,1.5
23,2015/4/3 18:09,0,0,0,0,0,0,0,0,0,0,12
23,2015/4/3 21:11,0,9.3,0,0,0,0,0,0,0,0,0
23,2015/4/4 08:48,0,0,0,0,0,0,0,0,0,0,2.6
23,2015/4/4 11:09,0,0,0,0,0,0,0,0,0,0,5.6
23,2015/4/4 11:19,0,0,0,0,0,0,0,0,0,0,3
23,2015/4/4 11:20,0,0,0,0,0,0,0,0,0,0,3
23,2015/4/4 17:12,0,0,0,0,0,0,0,0,0,0,5.6
23,2015/4/4 17:31,0,0,7.37,0,0,0,0,0,0,0,0
23,2015/4/4 18:18,0,0,0,0,0,0,0,0,0,0,1.5
23,2015/4/5 11:47,0,0,0,0,0,0,0,0,0,0,2.13
23,2015/4/5 11:47,0,0,0,0,0,0,0,0,0,0,17.13
23,2015/4/5 11:48,0,0,0,0,0,0,0,0,0,0,0
23,2015/4/5 11:57,0,0,0,0,0,0,0,0,0,0,5.75
23,2015/4/5 11:59,0,0,0,0,0,0,0,0,0,0,4
23,2015/4/5 18:19,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/4/5 18:30,0,0,0,0,0,0,0,0,0,0,1.5
23,2015/4/6 12:20,0,0,15,0,0,0,0,0,0,0,0
23,2015/4/7 11:24,0,0,0,0,0,0,0,0,0,0,5
23,2015/4/7 19:05,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/4/8 12:50,0,0,0,0,0,0,0,0,0,0,12.6
23,2015/4/8 19:20,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/4/8 19:43,0,0,3,0,0,0,0,0,0,0,0
23,2015/4/9 08:11,0,0,2.6,0,0,0,0,0,0,0,0
23,2015/4/9 13:05,0,0,0,0,0,0,0,0,0,0,5.5
23,2015/4/9 13:07,0,0,0,0,0,0,0,0,0,0,1
23,2015/4/9 17:42,0,0,0,0,0,0,0,0,0,0,12.6
23,2015/4/9 18:13,0,0,0,0,0,0,0,0,0,6.9,0
23,2015/4/10 11:01,0,0,0,0,0,0,1,0,0,0,0
23,2015/4/10 12:33,0,0,0,0,0,0,1,0,0,0,0
23,2015/4/11 18:47,0,0,0,0,0,0,0,0,0,0,12.6
23,2015/4/12 11:28,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/4/12 11:46,0,0,0,0,0,0,0,0,0,0,5
23,2015/4/12 17:27,0,0,0,0,0,0,0,0,0,0,4.6
23,2015/4/12 18:33,0,0,0,0,0,0,0,0,0,0,1.5
23,2015/4/13 11:47,0,0,0,0,0,0,3,0,0,0,0
23,2015/4/13 18:45,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/4/14 08:56,0,0,2.9,0,0,0,0,0,0,0,0
23,2015/4/14 12:16,0,0,0,0,0,0,0,0,0,0,6.6
23,2015/4/14 18:41,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/4/15 09:57,0,0,0,0,0,0,0,0,0,0,2.5
23,2015/4/15 12:08,0,0,0,0,0,0,0,0,0,0,8.6
23,2015/4/15 18:43,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/4/16 09:53,0,0,0,0,0,0,0,0,0,0,6
23,2015/4/16 11:14,0,0,0,0,0,0,3.6,0,0,0,0
23,2015/4/16 11:14,0,0,0,0,0,0,0,0,0,0,5
23,2015/4/16 14:13,0,0,0,0,0,0,0,0,0,0,300
23,2015/4/16 14:14,0,0,2.5,0,0,0,0,0,0,0,0
23,2015/4/16 19:20,0,0,0,0,0,0,0,0,0,0,9.4
23,2015/4/17 10:30,0,0,0,15,0,0,0,0,0,0,0
23,2015/4/17 11:43,0,0,0,0,0,0,0,0,0,0,8.6
23,2015/4/17 11:44,0,0,2,0,0,0,0,0,0,0,0
23,2015/4/17 18:36,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/4/17 18:54,0,0,3,0,0,0,0,0,0,0,0
23,2015/4/18 11:40,0,0,0,0,0,0,0,0,0,0,12.6
23,2015/4/18 13:38,0,0,0,0,0.15,0,0,0,0,0,0
23,2015/4/19 17:44,0,0,0,0,0,0,0,0,0,0,9
23,2015/4/19 17:58,0,0,6,0,0,0,0,0,0,0,0
23,2015/4/20 12:19,0,0,0,0,0,0,0,0,0,0,5.6
23,2015/4/20 18:36,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/4/20 18:43,0,0,0,0,0,0,0,0,0,0,1.5
23,2015/4/21 09:51,0,0,0,0,0,0,0,0,0,0,9.7
23,2015/4/21 12:00,0,0,0,0,0,0,0,0,0,0,5
23,2015/4/21 12:01,0,0,0,0,0,0,0,0,0,0,1.8
23,2015/4/21 17:45,0,0,5.6,0,0,0,0,0,0,0,0
23,2015/4/22 08:41,0,0,0,0,0,0,0,0,0,0,2.9
23,2015/4/22 11:45,0,0,0,0,0,0,3.6,0,0,0,0
23,2015/4/22 11:48,0,0,0,0,0,0,5.2,0,0,0,0
23,2015/4/22 19:01,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/4/23 12:20,0,0,0,0,0,0,0,0,0,0,12.6
23,2015/4/23 18:55,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/4/24 11:14,0,0,0,0,0,0,0,0,0,0,10
23,2015/4/24 18:37,0,0,0,0,0,0,0,0,0,0,15.6
23,2015/4/25 11:36,0,0,0,0,0,0,0,0,0,0,1.5
23,2015/4/25 11:36,0,0,0,0,0,0,0,0,0,0,10
23,2015/4/25 19:03,0,0,0,0,0,0,0,0,0,0,12.6
23,2015/4/26 11:04,0,0,0,0,0,0,0,0,0,0,5
23,2015/4/26 11:11,0,0,0,0,0,0,0,0,0,0,4.6
23,2015/4/26 18:27,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/4/27 09:03,0,0,2.9,0,0,0,0,0,0,0,0
23,2015/4/27 12:10,0,0,15,0,0,0,0,0,0,0,0
23,2015/4/27 18:32,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/4/28 09:02,0,0,2.9,0,0,0,0,0,0,0,0
23,2015/4/28 12:25,0,0,0,0,0,0,0,0,0,0,10
23,2015/4/28 12:27,0,0,0,0,0,0,0,0,0,0,0.6
23,2015/4/28 14:34,0,0,0,0,0,0,0,0,0,0,1.5
23,2015/4/29 09:20,0,0,2.9,0,0,0,0,0,0,0,0
23,2015/4/29 16:22,0,0,4,0,0,0,0,0,0,0,0
23,2015/4/29 18:27,0,0,0,0,0,0,1,0,0,0,0
23,2015/4/29 19:31,0,0,0,0,0,0,1,0,0,0,0
23,2015/4/29 19:37,0,0,0,0,0,0,1,0,0,0,0
23,2015/4/30 08:54,0,0,2.9,0,0,0,0,0,0,0,0
23,2015/4/30 12:06,0,0,0,0,0,0,0,0,0,0,10
23,2015/4/30 12:07,0,0,0,0,0,0,0,0,0,0,0.6
23,2015/4/30 18:58,0,0,0,0,0,0,0,0,0,0,7
23,2015/4/30 19:28,0,0,3,0,0,0,0,0,0,0,0
23,2015/5/1 08:20,0,0,0,0,0,0,0,0,0,0,18.8
23,2015/5/2 11:43,0,0,0,0,0,0,0,0,0,0,600
23,2015/5/2 11:45,0,0,0,0,0,0,0,0,0,0,7.6
23,2015/5/2 17:58,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/5/3 08:36,0,0,3.3,0,0,0,0,0,0,0,0
23,2015/5/3 12:23,0,0,0,0,0,0,0,0,0,0,10
23,2015/5/3 12:25,0,0,0,0,0,0,0,0,0,0,0.6
23,2015/5/3 18:40,0,0,0,0,0,0,0,0,0,0,15
23,2015/5/3 18:40,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/5/4 09:00,0,0,2.2,0,0,0,0,0,0,0,0
23,2015/5/4 09:01,0,0,0.8,0,0,0,0,0,0,0,0
23,2015/5/4 09:14,0,0,1,0,0,0,0,0,0,0,0
23,2015/5/4 11:31,0,0,0,0,0,0,0,0,10,0,0
23,2015/5/4 17:53,0,0,0,0,0,0,0,0,0,0,10
23,2015/5/5 09:13,0,0,3.3,0,0,0,0,0,0,0,0
23,2015/5/5 09:21,0,0,1,0,0,0,0,0,0,0,0
23,2015/5/5 12:09,0,0,0,0,0,0,0,0,0,0,10
23,2015/5/5 12:11,0,0,0,0,0,0,0,0,0,0,0.6
23,2015/5/5 18:37,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/5/5 18:57,0,0,2.82,0,0,0,0,0,0,0,0
23,2015/5/6 08:59,0,0,0,0,0,0,0,0,0,0,2.9
23,2015/5/6 11:36,0,0,0,0,0,0,0,0,0,0,8.1
23,2015/5/6 16:11,0,0,1.5,0,0,0,0,0,0,0,0
23,2015/5/6 19:18,0,0,0,0,0,0,0,0,0,0,25.6
23,2015/5/6 19:44,0,0,0,0,0,0,0,0,0,0,2.5
23,2015/5/7 09:27,0,0,2.9,0,0,0,0,0,0,0,0
23,2015/5/7 12:20,0,0,0,0,0,0,0,0,0,0,9
23,2015/5/7 12:41,0,0,2.84,0,0,0,0,0,0,0,0
23,2015/5/7 19:04,0,0,0,0,0,0,0,0,0,0,10
23,2015/5/7 19:07,0,0,0,0,0,0,0,0,0,0,0.6
23,2015/5/8 08:47,0,0,3.3,0,0,0,0,0,0,0,0
23,2015/5/8 11:49,0,0,0,0,0,0,5.6,0,0,0,0
23,2015/5/8 11:50,0,0,0,0,0,0,3.5,0,0,0,0
23,2015/5/8 14:21,0,0,0,0,0,0,0,0,0,0,1.5
23,2015/5/8 17:42,0,0,0,0,0,0,0,0,0,0,5.6
23,2015/5/8 17:46,0,0,0,0,0,0,0,0,0,0,2.5
23,2015/5/9 09:10,0,0,2.6,0,0,0,0,0,0,0,0
23,2015/5/9 12:24,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/5/9 19:04,0,0,0,0,0,0,0,0,0,0,12.6
23,2015/5/10 08:58,0,0,0,0,0,0,0,0,0,0,8.7
23,2015/5/10 11:53,0,0,0,0,0,0,0,0,8,0,0
23,2015/5/11 09:09,0,0,2.9,0,0,0,0,0,0,0,0
23,2015/5/11 11:35,0,0,0,0,0,0,3.1,0,0,0,0
23,2015/5/11 11:36,0,0,0,0,0,0,1.5,0,0,0,0
23,2015/5/11 18:09,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/5/12 09:56,0,0,0,0,0,0,0,0,0,0,8.7
23,2015/5/12 12:08,0,0,0,0,0,0,0,0,0,0,10
23,2015/5/12 12:09,0,0,0,0,0,0,0,0,0,0,0.6
23,2015/5/12 18:39,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/5/13 09:02,0,0,2.9,0,0,0,0,0,0,0,0
23,2015/5/13 12:10,0,0,0,0,0,0,0,0,0,0,10
23,2015/5/13 14:22,0,0,2.73,0,0,0,0,0,0,0,0
23,2015/5/13 17:45,0,0,0,0,0,0,0,0,0,0,12
23,2015/5/14 08:29,0,0,2,0,0,0,0,0,0,0,0
23,2015/5/14 11:20,0,0,0,0,0,0,6.1,0,0,0,0
23,2015/5/14 17:19,0,0,0,0,0,0,0,0,0,0,10
23,2015/5/15 11:36,0,0,5.6,0,0,0,0,0,0,0,0
23,2015/5/15 15:45,0,0,3.02,0,0,0,0,0,0,0,0
23,2015/5/15 18:09,0,0,0,0,0,0,0,0,0,0,12
23,2015/5/16 08:27,0,0,2.4,0,0,0,0,0,0,0,0
23,2015/5/16 11:15,0,5.6,0,0,0,0,0,0,0,0,0
23,2015/5/16 11:36,0,0,0,0,0,0,1,0,0,0,0
23,2015/5/16 15:14,0,0,3.5,0,0,0,0,0,0,0,0
23,2015/5/16 17:26,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/5/17 08:40,0,0,3.3,0,0,0,0,0,0,0,0
23,2015/5/17 11:35,0,0,0,0,0,0,0,0,0,0,7
23,2015/5/17 17:33,0,0,0,0,0,0,0,0,0,0,12
23,2015/5/17 17:46,0,0,4.37,0,0,0,0,0,0,0,0
23,2015/5/18 08:04,0,0,3.7,0,0,0,0,0,0,0,0
23,2015/5/18 08:13,0,0,2,0,0,0,0,0,0,0,0
23,2015/5/18 11:23,0,0,0,0,0,0,0,0,0,0,4.6
23,2015/5/18 11:30,0,0,0,0,0,0,0,0,0,0,5
23,2015/5/18 17:42,0,0,0,0,0,0,0,0,0,0,3.6
23,2015/5/18 17:43,0,0,0,0,0,0,4.8,0,0,0,0
23,2015/5/18 22:22,0,0,0,11,0,0,0,0,0,0,0
23,2015/5/19 11:14,0,0,0,0,0,0,0,0,0,0,3.6
23,2015/5/19 11:14,0,0,0,0,0,0,5,0,0,0,0
23,2015/5/19 11:16,0,0,4,0,0,0,0,0,0,0,0
23,2015/5/19 19:01,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/5/19 19:18,0,0,10.05,0,0,0,0,0,0,0,0
23,2015/5/20 09:04,0,0,2.5,0,0,0,0,0,0,0,0
23,2015/5/20 12:00,0,0,0,0,0,0,0,0,0,0,10
23,2015/5/20 22:39,0,0,0,0,0,0,0,0,0,3.7,0
23,2015/5/21 09:16,0,0,3.5,0,0,0,0,0,0,0,0
23,2015/5/21 12:20,0,0,0,0,0,0,0,0,0,0,8
23,2015/5/21 17:56,0,0,0,0,0,0,0,0,0,0,10.2
23,2015/5/22 09:22,0,0,2.8,0,0,0,0,0,0,0,0
23,2015/5/22 11:57,0,0,0,0,0,0,0,0,0,0,10
23,2015/5/22 17:30,0,0,0,0,0,0,2.7,0,0,0,0
23,2015/5/22 17:32,0,0,0,0,0,0,4.8,0,0,0,0
23,2015/5/23 08:31,0,0,2.4,0,0,0,0,0,0,0,0
23,2015/5/23 11:13,0,0,2.98,0,0,0,0,0,0,0,0
23,2015/5/23 12:15,0,0,3.9,0,0,0,0,0,0,0,0
23,2015/5/23 18:03,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/5/23 22:16,0,3.3,0,0,0,0,0,0,0,0,0
23,2015/5/24 08:47,0,0,2,0,0,0,0,0,0,0,0
23,2015/5/24 11:35,0,0,0,0,0,0,0,0,0,0,200
23,2015/5/24 11:42,0,0,0,0,0,0,0,0,0,0,10
23,2015/5/24 11:43,0,0,0,0,0,0,0,0,0,0,0.6
23,2015/5/25 09:12,0,0,2.8,0,0,0,0,0,0,0,0
23,2015/5/25 11:55,0,0,0,0,0,0,0,0,0,0,8
23,2015/5/25 11:55,0,0,0,0,0,0,0,0,0,0,1.5
23,2015/5/25 17:26,0,0,0,0,0,0,0,0,0,0,12
23,2015/5/25 18:04,0,0,0,0,2,0,0,0,0,0,0
23,2015/5/26 08:36,0,0,3,0,0,0,0,0,0,0,0
23,2015/5/26 11:16,0,0,0,0,0,0,0,0,0,0,5.6
23,2015/5/26 11:17,0,0,0,0,0,0,0,0,0,0,2.5
23,2015/5/26 18:18,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/5/26 18:23,0,0,0,0,0,0,0,0,0,0,1.5
23,2015/5/26 22:14,0,0,0,0,0,0,0,0,0,9.9,0
23,2015/5/27 11:17,0,0,0,0,0,0,0,0,0,0,8
23,2015/5/27 11:17,0,0,0,0,0,0,0,0,0,0,3.5
23,2015/5/27 18:24,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/5/28 09:04,0,0,2.9,0,0,0,0,0,0,0,0
23,2015/5/28 12:14,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/5/28 12:25,0,0,0,0,0,0,0,0,0,0,1.5
23,2015/5/28 18:49,0,0,10,0,0,0,0,0,0,0,0
23,2015/5/29 09:12,0,0,2.8,0,0,0,0,0,0,0,0
23,2015/5/29 12:22,0,0,0,0,0,0,0,0,0,0,5
23,2015/5/29 18:24,0,0,0,0,0,0,0,0,0,0,12.6
23,2015/5/29 22:18,0,6.8,0,0,0,0,0,0,0,0,0
23,2015/5/30 11:19,0,0,0,0,0,0,0,0,0,0,8
23,2015/5/30 11:49,0,0,0,0,0,0,0,0,0,0,1.6
23,2015/5/31 08:44,0,0,3.6,0,0,0,0,0,0,0,0
23,2015/5/31 12:05,0,0,0,0,0,0,0,0,0,0,10
23,2015/5/31 14:07,0,0,0,0,0,0,0,0,0,0,4.5
23,2015/5/31 18:50,0,0,0,0,0,0,0,0,0,0,12.6
23,2015/5/31 22:33,0,4.5,0,0,0,0,0,0,0,0,0
23,2015/6/1 11:22,0,0,0,0,0,0,0,0,0,0,14
23,2015/6/1 11:23,0,0,0,0,0,0,0,0,0,0,2
23,2015/6/1 11:23,0,0,0,0,0,0,0,0,0,0,3
23,2015/6/1 16:30,0,0,0,0,0,0,0,0,0,0,800
23,2015/6/1 17:13,0,0,15.2,0,0,0,0,0,0,0,0
23,2015/6/2 08:03,0,0,2.9,0,0,0,0,0,0,0,0
23,2015/6/2 11:43,0,0,0,0,0,0,0,0,0,0,4.6
23,2015/6/2 11:45,0,0,5,0,0,0,0,0,0,0,0
23,2015/6/2 18:32,0,0,0,0,0,0,0,0,0,0,10.6
23,2015/6/3 08:58,0,0,2.4,0,0,0,0,0,0,0,0
23,2015/6/3 11:59,0,0,0,0,0,0,0,0,0,0,4.6
23,2015/6/3 12:02,0,0,0,0,0,0,0,0,0,0,3
23,2015/6/3 14:18,0,0,0,0,0,0,0,0,0,0,1.5
23,2015/6/3 17:18,0,0,0,0,0,0,0,0,0,0,4
23,2015/6/3 17:23,0,0,0,0,0,0,0,0,0,0,5.6
23,2015/6/4 10:55,0,0,0,0,0,0,0,0,0,0,3
23,2015/6/4 11:07,0,0,0,0,0,0,0,0,0,0,1
23,2015/6/4 11:55,0,0,0,0,0.45,0,0,0,0,0,0
23,2015/6/4 12:23,0,0,0,0,0,0,0,0,0,0,7
23,2015/6/4 17:20,0,0,0,0,0,0,0,0,0,0,4.9
23,2015/6/4 17:21,0,0,0,0,0,0,0,0,0,0,1
23,2015/6/4 17:40,0,0,0,0,0,0,0,0,0,0,1.6
23,2015/6/4 19:20,0,0,0,0,0,0,0,0,0,0,1.5
